Store ID,Employee Number,Area,Date,Sales,Marketing Spend,Electronics Sales,Home Sales,Clothes Sales
27,25,South America,2020-04-30,189984.27,4404.6,37630.11,20318.62,73905.58
27,25,South America,2020-05-31,230033.18,14460.45,48765.05,43095.65,78075.74
27,24,South America,2020-06-30,249241.05,7904.5,52240.53,40421.35,93552.27
27,25,South America,2020-07-31,207035.76,13134.77,56939.48,23796.44,72881.18
27,25,South America,2020-08-31,210799.01,8397.89,60263.82,30961.81,72014.26
27,24,South America,2020-09-30,345431.75,29785.76,100486.64,39807.05,124177.4
27,27,South America,2020-10-31,238887.01,3534.22,74461.3,28018.07,88913.65
27,24,South America,2020-11-30,391300.76,18674.5,87114.76,61142.31,130299.42
27,23,South America,2020-12-31,449609.57,4240.77,123475.1,54848.42,163422.65
27,27,South America,2021-01-31,144285.62,20153.18,31646.6,27323.24,48011.88
27,25,South America,2021-02-28,200604.0,4234.25,52063.51,30383.34,66357.06
27,24,South America,2021-03-31,313449.81,11135.79,68895.86,68560.19,104828.4
27,25,South America,2021-04-30,165486.53,14447.67,47045.92,34487.66,57462.68
27,26,South America,2021-05-31,216407.78,23424.77,47809.08,30893.05,65396.0
27,23,South America,2021-06-30,341139.42,28101.18,75794.54,34366.37,118313.41
27,25,South America,2021-07-31,232916.39,18283.85,64909.88,28423.79,89304.74
27,26,South America,2021-08-31,239786.09,4069.5,52576.91,46133.34,95432.24
27,25,South America,2021-09-30,293653.53,26034.97,63482.86,40999.04,102588.18
27,23,South America,2021-10-31,220510.49,286.33,54456.18,31148.93,94057.51
27,26,South America,2021-11-30,397088.17,20452.08,106435.9,44375.77,117327.52
27,25,South America,2021-12-31,508552.96,12208.05,130810.44,100172.8,173712.08
27,23,South America,2022-01-31,122369.85,16645.27,35359.66,24944.47,45275.12
27,23,South America,2022-02-28,223356.65,12204.64,67279.72,26795.22,73706.57
27,27,South America,2022-03-31,282266.17,18612.43,69156.06,48305.08,97962.18
27,24,South America,2022-04-30,249769.99,7550.38,51261.8,47560.33,94803.61
27,26,South America,2022-05-31,255184.78,4519.75,80293.28,49984.72,98051.68
27,24,South America,2022-06-30,354524.56,23628.03,72938.72,36841.35,121841.03
27,26,South America,2022-07-31,235583.51,7959.72,54755.19,43236.07,99650.97
27,26,South America,2022-08-31,264899.13,25218.02,61016.39,28547.68,104895.93
27,26,South America,2022-09-30,367700.32,561.91,102278.23,54919.07,142710.25
27,25,South America,2022-10-31,294396.51,542.0,85142.39,38726.6,90078.44
27,25,South America,2022-11-30,477652.04,6016.1,121049.91,84449.21,178201.93
27,24,South America,2022-12-31,514119.36,19188.05,135079.31,52771.16,159115.82
28,83,South America,2018-01-31,100569.42,25561.55,25559.01,16236.27,34999.9
28,97,South America,2018-02-28,157237.48,5411.39,39337.89,21410.26,58513.44
28,96,South America,2018-03-31,226754.92,20903.47,48650.35,45095.83,85356.72
28,96,South America,2018-04-30,184022.74,25684.31,46450.98,21030.17,56624.49
28,94,South America,2018-05-31,191013.05,24402.46,54192.87,32622.26,67737.77
28,85,South America,2018-06-30,235263.58,3081.7,65307.77,27553.71,84998.81
28,99,South America,2018-07-31,185937.98,20007.57,43221.69,17452.53,61751.97
28,89,South America,2018-08-31,168733.64,26947.16,34671.33,31045.05,53680.93
28,92,South America,2018-09-30,240545.21,16591.11,65255.05,27446.74,77935.13
28,99,South America,2018-10-31,229739.63,24267.28,43852.11,28992.59,84976.21
28,95,South America,2018-11-30,265726.13,24520.39,74928.15,38536.67,94045.88
28,90,South America,2018-12-31,361538.45,11285.45,68992.8,70183.67,117061.74
28,96,South America,2019-01-31,112012.18,11731.27,31583.54,14939.91,43391.51
28,89,South America,2019-02-28,189011.76,22392.57,47038.29,21429.79,74130.78
28,101,South America,2019-03-31,262870.28,4992.58,84916.43,31560.93,99821.18
28,84,South America,2019-04-30,180546.36,11867.34,54150.8,21885.54,64166.78
28,99,South America,2019-05-31,191926.13,8736.88,44047.31,23553.63,61729.07
28,97,South America,2019-06-30,298703.39,7704.57,72232.19,36856.33,110280.38
28,93,South America,2019-07-31,165589.03,11423.51,37411.36,24155.84,51990.3
28,88,South America,2019-08-31,237968.38,8873.16,54334.7,43664.02,75246.05
28,85,South America,2019-09-30,332725.25,23245.67,71671.75,58052.46,112812.7
28,101,South America,2019-10-31,236612.66,17164.13,50578.08,26091.72,91078.51
28,93,South America,2019-11-30,350597.52,5452.43,88615.04,49604.36,114264.89
28,84,South America,2019-12-31,460620.71,15944.02,117683.99,78455.78,157470.42
28,86,South America,2020-01-31,97495.79,8139.69,25137.0,14156.79,33823.03
28,101,South America,2020-02-29,155742.89,1426.43,33146.62,24651.16,54344.3
28,100,South America,2020-03-31,212294.91,1349.8,47792.12,36444.89,67027.56
28,97,South America,2020-04-30,199082.36,987.32,54214.75,28295.68,80204.18
28,94,South America,2020-05-31,189023.07,18291.34,52177.33,28504.03,62637.37
28,96,South America,2020-06-30,363900.14,17355.35,91445.6,53652.02,121257.79
28,93,South America,2020-07-31,261370.25,8867.03,56215.87,42104.44,88728.11
28,88,South America,2020-08-31,216070.53,23149.22,55087.69,34462.83,80684.49
28,96,South America,2020-09-30,314492.42,25791.81,82870.44,44384.64,130487.23
28,94,South America,2020-10-31,290624.38,4156.42,81187.03,51172.32,110876.38
28,90,South America,2020-11-30,290644.75,6282.44,75647.53,45032.32,98505.61
28,98,South America,2020-12-31,497507.15,6080.16,121893.19,86454.91,206493.68
28,93,South America,2021-01-31,110695.6,7958.84,25445.08,11619.78,42189.87
28,85,South America,2021-02-28,221796.8,13517.91,55280.21,42988.03,73486.16
28,83,South America,2021-03-31,314779.91,29514.9,57873.61,56206.57,104755.9
28,87,South America,2021-04-30,162317.12,11388.79,31944.12,21343.46,50873.97
28,88,South America,2021-05-31,235184.63,7436.91,50893.56,44425.53,92469.24
28,86,South America,2021-06-30,399805.71,12197.03,112219.47,79680.96,136739.81
28,89,South America,2021-07-31,236687.03,11006.87,53013.51,23123.27,90238.11
28,95,South America,2021-08-31,269487.92,14888.91,65623.61,47877.05,93848.75
28,99,South America,2021-09-30,332450.48,4992.96,95273.12,34832.23,115342.54
28,83,South America,2021-10-31,306155.93,20465.49,92368.27,55890.59,94446.5
28,88,South America,2021-11-30,409310.38,17032.83,105590.55,77802.79,165565.77
28,98,South America,2021-12-31,467925.64,29650.66,116182.82,50990.46,165648.11
28,93,South America,2022-01-31,152917.16,29209.45,40493.33,26771.74,61952.92
28,91,South America,2022-02-28,252671.77,24581.09,59225.15,41989.7,89943.61
28,91,South America,2022-03-31,232777.22,17199.41,45638.74,23000.54,69817.83
28,95,South America,2022-04-30,203808.64,2807.56,52690.5,33931.96,78523.59
28,86,South America,2022-05-31,232687.0,3141.15,51342.79,25949.73,69739.02
28,101,South America,2022-06-30,330214.22,19791.13,76274.97,38358.17,110423.11
28,94,South America,2022-07-31,231145.33,20514.69,61705.69,39147.9,76952.65
28,90,South America,2022-08-31,228177.18,16837.61,53415.3,24438.22,85265.22
28,91,South America,2022-09-30,393806.63,20146.01,115550.25,45446.98,147599.39
28,86,South America,2022-10-31,260386.0,2694.58,49368.36,55743.99,98709.48
28,92,South America,2022-11-30,401561.87,25037.16,86752.85,80750.27,118503.53
28,84,South America,2022-12-31,599420.08,12590.85,143716.23,100711.95,223530.1
29,52,South America,2018-01-31,86605.95,28699.8,22545.97,11912.23,29040.48
29,52,South America,2018-02-28,171032.1,286.85,48612.41,20155.22,53957.89
29,50,South America,2018-03-31,192919.0,2471.02,49454.09,22013.64,66242.19
29,55,South America,2018-04-30,133503.15,6327.5,35608.12,13676.96,47009.34
29,55,South America,2018-05-31,171726.98,11248.43,40448.53,30873.55,49986.19
29,48,South America,2018-06-30,217162.01,13942.21,66075.47,29358.48,71471.87
29,51,South America,2018-07-31,171182.43,13260.83,50573.1,18715.18,54442.11
29,51,South America,2018-08-31,218564.44,21091.91,57257.51,33538.67,63384.53
29,50,South America,2018-09-30,299777.06,17050.65,74391.77,34752.56,115719.59
29,57,South America,2018-10-31,185165.29,29204.07,41018.69,32690.99,71270.71
29,48,South America,2018-11-30,302367.02,13861.79,72045.52,37458.29,97265.97
29,51,South America,2018-12-31,336738.6,15778.71,93227.08,38935.99,102713.73
29,47,South America,2019-01-31,105840.74,18828.2,26325.7,19870.52,33426.01
29,50,South America,2019-02-28,165490.97,24164.45,37206.74,27526.82,51367.55
29,55,South America,2019-03-31,219826.3,28664.43,62788.14,32830.89,76170.06
29,51,South America,2019-04-30,144786.96,12135.49,42373.76,20973.4,47873.09
29,47,South America,2019-05-31,235077.18,14955.22,54203.19,42254.82,74091.53
29,52,South America,2019-06-30,325611.31,15190.99,78290.69,67291.96,110102.99
29,51,South America,2019-07-31,212829.7,3504.37,51858.71,37849.89,87993.63
29,52,South America,2019-08-31,232461.34,18803.08,54333.6,36427.0,85996.96
29,50,South America,2019-09-30,267804.87,19247.1,76433.13,33346.43,93404.42
29,53,South America,2019-10-31,210229.49,10976.15,50518.18,29430.64,62082.0
29,50,South America,2019-11-30,303457.33,17521.29,65332.16,44513.12,106672.94
29,51,South America,2019-12-31,458752.89,20111.28,110158.05,88115.78,161356.6
29,57,South America,2020-01-31,125188.86,18720.85,28705.23,23119.06,51173.72
29,56,South America,2020-02-29,211340.77,9115.84,48993.95,38091.7,79386.1
29,48,South America,2020-03-31,201091.29,11512.22,57020.13,27820.14,67783.68
29,49,South America,2020-04-30,166158.42,28695.26,48709.85,27512.48,69674.22
29,48,South America,2020-05-31,254111.78,12043.14,52325.55,38053.16,89250.67
29,57,South America,2020-06-30,358745.51,9122.24,111843.74,47536.17,130391.86
29,49,South America,2020-07-31,190437.34,21649.76,47750.5,34116.77,68499.42
29,49,South America,2020-08-31,257401.49,863.12,67692.87,41833.31,86155.83
29,52,South America,2020-09-30,347486.63,10792.9,104457.02,50859.42,124996.96
29,48,South America,2020-10-31,289217.8,2746.67,89482.94,52752.38,80398.11
29,54,South America,2020-11-30,412454.45,27781.84,117766.2,67516.96,114078.33
29,50,South America,2020-12-31,452726.84,25425.96,114789.12,71351.63,154121.57
29,50,South America,2021-01-31,144419.05,14073.78,30441.48,25934.97,51971.58
29,54,South America,2021-02-28,170235.63,22720.25,32267.83,35610.53,61777.45
29,54,South America,2021-03-31,224018.32,27207.31,58488.98,25182.35,69594.99
29,47,South America,2021-04-30,162398.91,5930.52,42744.36,27890.89,63877.95
29,48,South America,2021-05-31,259418.91,24136.4,67274.55,33325.03,82838.55
29,50,South America,2021-06-30,393765.27,29673.06,111734.46,64590.91,149501.4
29,56,South America,2021-07-31,273114.3,26223.29,67542.47,47534.15,99561.61
29,51,South America,2021-08-31,214540.49,1683.95,47194.11,34375.56,75527.73
29,55,South America,2021-09-30,295353.46,7723.47,61507.73,62310.01,100267.61
29,56,South America,2021-10-31,297611.95,24864.67,75144.98,60524.66,106090.39
29,53,South America,2021-11-30,310445.54,11925.47,61002.89,36239.38,113817.25
29,51,South America,2021-12-31,538153.24,16803.15,113129.38,64904.28,204641.31
29,50,South America,2022-01-31,113869.32,21528.85,26779.93,14834.74,34676.64
29,54,South America,2022-02-28,184759.3,7065.43,36656.16,20429.84,69201.01
29,48,South America,2022-03-31,261796.96,4850.32,70546.17,33347.45,82837.03
29,48,South America,2022-04-30,242539.33,21498.19,53682.01,24368.0,85151.04
29,48,South America,2022-05-31,259673.06,11138.57,65014.27,28869.55,97905.34
29,50,South America,2022-06-30,290348.9,13165.1,84293.78,33728.29,104338.85
29,56,South America,2022-07-31,258122.91,16976.69,71986.08,35253.66,106877.3
29,56,South America,2022-08-31,229738.7,10612.15,64003.22,23560.58,88035.99
29,52,South America,2022-09-30,336812.15,23137.72,100728.5,57407.52,130504.1
29,55,South America,2022-10-31,295762.58,27727.32,60840.17,55591.45,98068.09
29,50,South America,2022-11-30,439120.73,7769.88,100881.07,64536.95,143452.26
29,51,South America,2022-12-31,577669.04,9436.33,116374.85,70027.89,193976.49
30,99,South America,2018-01-31,82413.82,2817.6,23885.75,11933.04,25124.07
30,86,South America,2018-02-28,132390.96,1997.16,31307.37,22753.28,40910.82
30,94,South America,2018-03-31,202273.91,11788.35,42691.15,23419.87,73496.66
30,90,South America,2018-04-30,179816.57,19064.49,47238.41,34159.13,62563.18
30,88,South America,2018-05-31,186412.75,7949.42,48817.41,38402.59,61225.37
30,98,South America,2018-06-30,260751.88,10432.05,62916.55,26832.86,101405.18
30,102,South America,2018-07-31,174937.79,10797.24,43626.42,27958.56,64767.28
30,89,South America,2018-08-31,198416.63,25172.06,57067.42,21902.11,70248.19
30,93,South America,2018-09-30,257331.43,28246.26,72920.15,35345.01,85903.68
30,102,South America,2018-10-31,230714.02,16770.09,69470.11,35171.8,94717.76
30,95,South America,2018-11-30,321628.92,15803.76,83038.34,35057.28,120280.6
30,95,South America,2018-12-31,396657.18,6600.38,108558.55,64664.0,126855.51
30,96,South America,2019-01-31,127687.48,7092.12,36162.78,21675.24,42718.67
30,98,South America,2019-02-28,192526.11,11537.51,61339.47,37496.5,68227.0
30,94,South America,2019-03-31,242339.27,29561.55,66882.07,37005.97,94288.71
30,88,South America,2019-04-30,173219.33,22532.19,44726.31,31293.06,59551.98
30,92,South America,2019-05-31,215663.57,3655.51,52771.73,28950.36,73490.36
30,94,South America,2019-06-30,246460.29,6184.95,55018.66,44793.28,87068.4
30,101,South America,2019-07-31,209148.49,22630.64,47798.69,27757.33,74914.92
30,103,South America,2019-08-31,236332.86,27861.73,56137.4,42475.6,73831.34
30,97,South America,2019-09-30,318001.96,9790.84,88413.99,41588.61,102548.34
30,93,South America,2019-10-31,191567.35,4526.34,42771.03,41431.4,65436.24
30,100,South America,2019-11-30,358180.39,19663.97,74265.13,75407.06,115813.34
30,86,South America,2019-12-31,407672.34,12496.04,100109.39,59313.07,168557.09
30,99,South America,2020-01-31,126482.45,7115.83,36962.83,27532.8,44739.53
30,85,South America,2020-02-29,187091.11,9878.27,48177.16,26842.65,62099.68
30,93,South America,2020-03-31,288389.46,28052.63,70658.25,50919.24,99821.62
30,95,South America,2020-04-30,147414.05,29569.98,28051.36,26657.94,48213.81
30,93,South America,2020-05-31,197049.55,25982.82,43840.56,25810.09,65744.42
30,92,South America,2020-06-30,368902.78,15296.33,70960.35,51222.3,135682.29
30,86,South America,2020-07-31,210748.01,4889.17,49805.43,31387.68,86914.89
30,89,South America,2020-08-31,201772.6,27601.55,50169.77,22967.87,64156.27
30,96,South America,2020-09-30,301454.66,28743.41,87671.96,38144.41,95684.07
30,89,South America,2020-10-31,258548.26,23321.19,72005.75,31717.58,88491.45
30,94,South America,2020-11-30,289605.62,28502.96,78362.61,43363.88,92435.79
30,96,South America,2020-12-31,541759.78,17866.52,156739.65,73154.53,185251.51
30,101,South America,2021-01-31,144433.9,8145.5,39569.23,20593.82,50465.77
30,86,South America,2021-02-28,168576.44,2365.67,39903.43,34824.88,54102.85
30,103,South America,2021-03-31,223817.69,14813.66,46471.58,35134.49,69158.18
30,94,South America,2021-04-30,194303.15,13655.56,43354.3,35300.7,66866.47
30,88,South America,2021-05-31,247038.03,11616.7,56350.75,45404.15,84983.31
30,89,South America,2021-06-30,327371.11,11773.35,94236.06,46981.47,136110.83
30,88,South America,2021-07-31,253456.82,18516.74,69151.51,41992.45,100987.91
30,93,South America,2021-08-31,225497.93,968.81,62696.17,42907.95,80692.94
30,87,South America,2021-09-30,365206.3,29940.62,74191.32,43516.8,139038.16
30,86,South America,2021-10-31,281675.36,27381.66,62135.4,54925.32,102888.01
30,85,South America,2021-11-30,400426.45,11562.09,95326.94,50069.06,142935.4
30,100,South America,2021-12-31,439429.32,6504.41,125864.76,69660.55,126795.95
30,92,South America,2022-01-31,150755.78,6048.6,41615.22,24995.67,51679.55
30,100,South America,2022-02-28,252418.15,19345.44,60649.14,35299.51,102757.78
30,92,South America,2022-03-31,238531.48,5791.08,53616.82,24771.47,77956.11
30,92,South America,2022-04-30,234095.46,25651.82,62715.28,36726.44,83678.1
30,89,South America,2022-05-31,212571.8,4405.71,52578.82,28005.35,72951.3
30,102,South America,2022-06-30,317778.07,21593.34,78981.67,51610.98,98384.96
30,90,South America,2022-07-31,275969.35,14702.72,57976.99,54339.39,88650.59
30,103,South America,2022-08-31,279603.86,7549.58,60191.84,32924.02,91544.95
30,96,South America,2022-09-30,395031.56,6134.46,97731.25,72492.0,154213.96
30,86,South America,2022-10-31,306593.85,1589.36,90007.17,43165.84,99700.65
30,90,South America,2022-11-30,352950.86,13710.46,77243.48,59827.58,116371.81
30,93,South America,2022-12-31,553932.5,12468.04,161426.26,78437.27,181212.16
31,68,South America,2018-01-31,80135.36,12053.56,19477.38,11678.1,28044.43
31,60,South America,2018-02-28,160888.51,13978.75,36191.64,24803.7,58096.22
31,56,South America,2018-03-31,200379.29,23922.26,41786.79,24395.64,71448.79
31,68,South America,2018-04-30,138439.66,4894.2,35421.92,22107.14,51619.91
31,59,South America,2018-05-31,214901.77,19072.1,51549.04,29045.81,66357.4
31,60,South America,2018-06-30,246727.18,9615.1,64188.79,47042.64,93678.44
31,62,South America,2018-07-31,154373.48,22858.89,47880.51,19054.16,56595.21
31,65,South America,2018-08-31,191804.56,20570.35,47035.58,28927.69,64226.91
31,66,South America,2018-09-30,282411.06,26957.5,73709.19,28738.72,101271.64
31,66,South America,2018-10-31,236414.69,6089.08,54286.33,28859.21,68718.56
31,64,South America,2018-11-30,280546.96,25116.3,59177.52,54992.38,81924.32
31,57,South America,2018-12-31,324907.98,25747.4,75054.97,63808.86,113902.58
31,60,South America,2019-01-31,117587.11,7837.03,27548.31,18808.41,40326.71
31,62,South America,2019-02-28,148448.53,1461.58,38925.77,17449.86,60896.11
31,57,South America,2019-03-31,241287.73,1324.68,61830.35,47805.97,73785.07
31,64,South America,2019-04-30,148713.06,4294.58,31153.23,28681.19,63912.11
31,65,South America,2019-05-31,237568.87,23204.44,68594.9,26101.17,72569.87
31,63,South America,2019-06-30,299280.03,5382.22,58418.72,44544.54,110098.06
31,56,South America,2019-07-31,174915.27,18114.02,36782.8,22926.53,62006.35
31,62,South America,2019-08-31,229417.54,26800.7,50178.08,35249.95,82800.38
31,65,South America,2019-09-30,240592.65,2629.27,53956.24,31033.04,84204.53
31,56,South America,2019-10-31,212380.42,2579.35,41541.57,29950.12,74865.74
31,68,South America,2019-11-30,267648.04,27605.78,75085.7,56972.63,83278.29
31,65,South America,2019-12-31,373502.3,22128.33,96597.59,71317.46,139602.37
31,58,South America,2020-01-31,143582.2,10068.84,28670.31,20859.83,49153.27
31,65,South America,2020-02-29,195922.1,4059.28,44838.04,38445.19,73949.83
31,61,South America,2020-03-31,213558.54,20684.67,46451.39,38997.74,82235.21
31,63,South America,2020-04-30,169542.25,25738.9,43973.63,28361.69,60210.53
31,59,South America,2020-05-31,249499.89,14026.21,74980.88,41006.69,90090.26
31,66,South America,2020-06-30,348605.01,5743.36,79019.55,63669.32,133623.39
31,68,South America,2020-07-31,238874.85,5535.36,55739.11,27134.07,86167.46
31,58,South America,2020-08-31,196163.42,19845.58,47706.31,28810.88,78011.31
31,56,South America,2020-09-30,294836.3,9595.08,73277.73,40820.24,94201.71
31,57,South America,2020-10-31,284115.39,3374.94,75959.18,30156.13,108975.96
31,61,South America,2020-11-30,290918.57,8344.62,84465.64,36109.77,83658.82
31,59,South America,2020-12-31,526266.09,1306.4,151363.98,113280.39,216390.98
31,58,South America,2021-01-31,144376.19,5847.82,32655.96,18414.6,46903.13
31,66,South America,2021-02-28,165439.65,16840.33,37751.13,24277.69,56974.14
31,61,South America,2021-03-31,293489.63,12385.78,73745.69,57362.54,104663.09
31,62,South America,2021-04-30,182032.37,11082.26,48383.07,32596.61,68902.14
31,68,South America,2021-05-31,242406.52,28417.44,48977.17,44086.79,91278.59
31,57,South America,2021-06-30,371287.15,17261.33,116034.16,52894.85,106907.17
31,63,South America,2021-07-31,194884.29,23295.96,50195.75,33417.35,78684.85
31,62,South America,2021-08-31,256278.88,2119.76,70748.87,48338.32,97945.16
31,60,South America,2021-09-30,344518.19,29323.07,89344.95,45469.57,136008.22
31,65,South America,2021-10-31,286124.24,27744.65,65013.76,51030.29,90408.93
31,60,South America,2021-11-30,333281.5,13764.07,96751.56,54588.55,134111.73
31,68,South America,2021-12-31,492060.1,16640.36,151630.41,65525.09,172072.87
31,58,South America,2022-01-31,133524.7,3931.27,27431.64,16143.01,51267.29
31,58,South America,2022-02-28,200014.13,25775.01,39844.84,22265.36,75781.46
31,66,South America,2022-03-31,302063.13,11156.42,94650.67,57763.77,98489.02
31,63,South America,2022-04-30,248058.24,19084.34,57771.27,41505.76,85975.38
31,67,South America,2022-05-31,224818.15,10363.31,63492.95,29492.08,66125.23
31,62,South America,2022-06-30,420627.74,2389.11,101942.0,60320.75,149097.26
31,58,South America,2022-07-31,236225.57,24816.14,55858.15,45477.46,89477.26
31,57,South America,2022-08-31,222505.22,20094.96,54885.53,29353.4,76676.16
31,59,South America,2022-09-30,349302.69,24724.48,106878.99,57134.84,110978.72
31,66,South America,2022-10-31,318672.24,17814.9,95089.47,32939.92,98500.02
31,68,South America,2022-11-30,392371.01,24679.39,112064.17,67810.86,137267.45
31,56,South America,2022-12-31,465736.19,27147.55,137234.38,76198.56,160168.01
32,46,Asia,2018-01-31,80100.87,11251.77,21412.09,10190.07,24084.93
32,47,Asia,2018-02-28,141481.95,13595.22,36196.98,16368.24,47715.19
32,47,Asia,2018-03-31,166041.31,7962.18,44090.67,25326.91,58876.52
32,44,Asia,2018-04-30,176013.4,1098.29,45924.69,28521.76,69934.31
32,49,Asia,2018-05-31,185061.16,3392.91,52323.94,26789.33,59674.05
32,47,Asia,2018-06-30,230029.75,23818.16,61206.37,30942.4,83498.54
32,46,Asia,2018-07-31,177401.69,19005.86,36039.15,17759.44,74217.07
32,42,Asia,2018-08-31,193320.58,8896.03,47630.6,30703.68,68097.52
32,44,Asia,2018-09-30,241242.56,7174.29,66197.57,47759.68,96383.2
32,45,Asia,2018-10-31,225562.43,4413.61,49820.73,31623.82,72539.85
32,45,Asia,2018-11-30,252457.92,7755.74,50683.23,31815.05,77690.72
32,48,Asia,2018-12-31,395222.29,18190.36,112083.5,45893.6,146924.16
32,45,Asia,2019-01-31,121070.61,23549.89,32382.93,23748.25,49000.08
32,46,Asia,2019-02-28,177023.61,13575.22,37002.71,25295.43,60844.14
32,46,Asia,2019-03-31,236346.15,5556.47,52978.2,23382.06,89447.76
32,49,Asia,2019-04-30,192922.86,4854.27,63087.72,31273.66,65344.03
32,48,Asia,2019-05-31,211510.3,27378.53,63133.44,31135.98,64620.03
32,48,Asia,2019-06-30,304127.42,2127.4,55999.21,58152.41,100152.01
32,43,Asia,2019-07-31,223497.58,23636.89,43934.42,39864.44,89799.13
32,44,Asia,2019-08-31,182107.21,5586.97,41716.6,33674.56,68891.46
32,49,Asia,2019-09-30,338976.06,13242.13,79955.85,39364.62,121456.31
32,42,Asia,2019-10-31,252311.45,1333.7,71808.93,35702.0,90744.48
32,49,Asia,2019-11-30,319191.18,26551.94,76328.23,63666.25,111995.06
32,49,Asia,2019-12-31,347955.05,5358.95,92906.62,65876.14,150982.94
32,45,Asia,2020-01-31,114861.13,21050.25,23981.43,21018.78,45266.41
32,44,Asia,2020-02-29,173865.82,3609.8,51768.64,26910.65,61618.11
32,48,Asia,2020-03-31,232569.58,872.63,57686.72,40969.54,76920.93
32,49,Asia,2020-04-30,202688.31,8664.74,46074.43,36730.15,57073.25
32,47,Asia,2020-05-31,189343.26,25134.47,44571.57,19681.59,68216.23
32,42,Asia,2020-06-30,337773.09,24333.54,76534.29,37215.9,121342.31
32,41,Asia,2020-07-31,249259.46,26398.4,66846.31,42935.26,71581.92
32,41,Asia,2020-08-31,228682.65,1945.59,46382.37,31488.27,69208.23
32,45,Asia,2020-09-30,288165.54,15691.24,79016.62,49225.74,95569.65
32,44,Asia,2020-10-31,267951.44,26986.36,64016.0,49904.57,93230.34
32,47,Asia,2020-11-30,367081.14,4068.95,90808.8,53453.16,141336.97
32,47,Asia,2020-12-31,379156.84,22312.88,96317.44,63169.32,109064.99
32,46,Asia,2021-01-31,104240.33,18129.8,28702.13,14000.78,41578.86
32,44,Asia,2021-02-28,192257.38,10046.26,44144.35,26433.63,66190.7
32,46,Asia,2021-03-31,279592.4,26338.52,81778.88,36461.74,96129.81
32,48,Asia,2021-04-30,182228.39,22279.03,38943.83,23183.57,58645.66
32,43,Asia,2021-05-31,219530.83,13416.5,46936.33,43487.92,86495.8
32,45,Asia,2021-06-30,275079.62,12129.5,85815.7,40871.57,102491.47
32,49,Asia,2021-07-31,204977.29,22637.92,60423.56,19239.12,77643.83
32,49,Asia,2021-08-31,206388.23,17677.68,59561.15,40732.55,69857.31
32,48,Asia,2021-09-30,273766.2,8463.35,59370.52,55518.37,98877.94
32,46,Asia,2021-10-31,220302.61,10971.02,66204.42,39809.86,64985.29
32,44,Asia,2021-11-30,321857.21,7498.23,100418.68,53170.85,95982.39
32,41,Asia,2021-12-31,456249.6,9882.77,115472.52,61912.29,138475.81
32,44,Asia,2022-01-31,128620.58,29912.25,39352.44,15940.1,41799.31
32,44,Asia,2022-02-28,226753.48,6864.35,59189.58,31769.44,87094.31
32,41,Asia,2022-03-31,335391.32,5259.33,70994.2,57374.5,121494.06
32,44,Asia,2022-04-30,249093.25,22180.73,55263.67,49560.69,85194.83
32,45,Asia,2022-05-31,289172.27,1207.21,54645.41,49368.67,89208.22
32,46,Asia,2022-06-30,291996.5,10075.5,89661.64,49664.19,96047.72
32,48,Asia,2022-07-31,283085.98,26561.67,75681.54,32973.03,94866.71
32,44,Asia,2022-08-31,266911.84,20690.23,56220.72,49997.49,106994.59
32,46,Asia,2022-09-30,352754.81,1149.22,82722.72,59965.44,114272.04
32,47,Asia,2022-10-31,278419.05,4645.8,91248.35,57512.75,99584.05
32,48,Asia,2022-11-30,423068.85,15474.06,102837.73,57746.4,172525.01
32,49,Asia,2022-12-31,620364.65,20868.68,136461.18,74830.25,199336.03
33,98,South America,2018-01-31,102906.16,13020.34,23872.38,14798.94,35712.69
33,101,South America,2018-02-28,137863.05,11393.71,30042.14,17244.43,45231.3
33,93,South America,2018-03-31,182461.84,585.88,39242.86,38181.51,64247.8
33,93,South America,2018-04-30,138931.83,25099.17,25677.67,26932.99,46146.85
33,97,South America,2018-05-31,153095.24,23253.22,32676.33,20632.48,54787.44
33,96,South America,2018-06-30,215213.08,4052.84,57721.57,35644.28,65748.79
33,89,South America,2018-07-31,220422.21,17447.63,45676.68,37788.47,72145.61
33,98,South America,2018-08-31,152499.9,14588.13,35739.64,21234.41,46158.82
33,100,South America,2018-09-30,248452.48,14408.66,66763.26,42405.24,72010.21
33,104,South America,2018-10-31,221435.38,18105.17,54225.41,36722.46,69324.92
33,96,South America,2018-11-30,242496.4,12817.55,67584.51,34356.52,81924.75
33,87,South America,2018-12-31,419218.64,4090.61,104790.39,55494.11,164492.42
33,101,South America,2019-01-31,95518.3,29672.22,23680.25,18559.37,34877.58
33,101,South America,2019-02-28,188880.22,7632.74,53409.39,28652.77,71814.47
33,88,South America,2019-03-31,245040.22,18156.52,56061.68,42075.04,83266.08
33,98,South America,2019-04-30,193261.54,17533.24,44124.4,21635.31,60669.76
33,103,South America,2019-05-31,179563.3,11239.02,46120.37,24303.24,58440.3
33,94,South America,2019-06-30,257208.26,24312.38,64571.72,42311.85,77834.9
33,97,South America,2019-07-31,165762.07,22994.49,40756.23,19152.15,59924.81
33,92,South America,2019-08-31,193821.14,338.08,52463.22,37067.61,60373.0
33,93,South America,2019-09-30,272765.56,17285.15,64108.31,33132.85,115204.35
33,88,South America,2019-10-31,275717.37,14632.76,68820.36,51273.11,85775.91
33,98,South America,2019-11-30,284715.97,19013.65,72428.58,26942.82,94391.56
